리뷰,평점
"집근처 가까운 병원이 없다는게 단점일 수 있겠지만, 비대면으로 원격진료가 가능하고 처방전을 집근처 약국으로 보내면 되니 무척 편리합니다. 진료가능한 병원과 배달가능한 약국이 더 늘어났음 좋겠네요.",5
닥터나우의 비대면 진료 너무 좋습니다. 대면 진료는 많이 기다려야 하고 외래환자가 많은 경우 조금 불편함을 닥터나우는 모두 해결 되었습니다. 적극 강추하는 앱 입니다.,5
코로나 걸려서 격리되었을때 비대면으로 진료 받을 수 있어서 정말 좋았어요 굳이 동네 병원이 아닌 전국 병원에서 진료를 볼 수있다니!! 처방전을 동네 약국으로 팩스발송도 되어서 제가 굳이 방문하지 않아도 가족이나 지인이 약을 받아올 수 있다니 진짜 좋은 세상이네요! 한가지 아쉬운 점이 있다면 어떤 병원에 진료 대기가 너무 길더라고요ㅠ 빠르게 진료볼수있다고 나온 리스트에 있던 병원 중 가장 위에 있었는데도 불구하고요ㅜ 그건 좀 아쉬웠어요! 직장다녀서 병원가기 어렵지만 약처방이 필요할때 종종 이용하고 있어요!! 정말 혁신적인 앱같아요!,5
"병원에 가서 대기할 필요도 없이 등록해놓으면 알아서 선생님이 전화주시고, 약도 근처 약국에서 배송되는게 너무 편리하네요!",5
너무 편리하고 좋아요 스마트한세상~~~~친절하시고 빨랐어요 다음에도 이용할거같음,5
"완전좋아요! 만보기, 건강지식, 비대면진료서비스 등등 보기 편리하게 싹 정리해놓은 닥터나우. .",5
별 10개는 없나요.. 보건소랑 병원에서는 연락도 잘 안되고.. 방치된 기분이라 너무 우울하고 불안했는데 진짜 빠르게 약 배달 받아서 정말 감사했습니다.,5
혼자 아플 때 비대면으로 바로 진찰할 수 있는 앱이 있어서 너무 편리하네요. 편해서 계속 이용할 거 같네요.,5
정성스럽게 만든 앱이네요 사용자가 편리하게 건강관리하고 유용합니다 가장 사용자가 많고 맘에들어요,5
안드로이드 10 이상이 아니어서 피트니스 권한을 허용할 수가 없어 만보기 기능을 켤 수가 없는데 오늘 갑자기 상태창에 걸음수 측정이 뜹니다. 어떻게 끄나요?,1
앱 만들어주셔서 감사합니다. 저한테 너무 소중한 앱이 됐습니다. 격리됐을 때 이렇게 편할 수가 없더라구요. 최고인거 같아요.,5
"세상 편리하네요 아프면 병원가는거 자체가 너무 힘들었는데 전화로 진료가되는게 정말 편해요ㅜㅜ ,",5
집에서 혼자 아프면 약 구하러 나갈수도 없고 서러운데 닥터나우로 간단하게 전화 진료받고 30분 안에 약 수령할 수 있아사 너무 감동이었어요ㅠ.ㅠ 앞으로도 종종 이용하겠습니다!,5
비대면으로 약배달도 시킬 수 있고 진료도 볼 수있어서 너무 편리한 것 같아요. 자주 이용해야겠어요~~!!,5
이제는 병원가지않고도 간단한 진료와 약배달까지되니 넘 좋네요. 비대면으로 볼수있는 진료도 다양해졌으면좋겠어요,5
늦은밤에도 사용할수있다는게 너무마음에들어요. 직접가지않아도 된다니 참 편해져서 좋아요. 앱 잘 사용하겠습니다.,5
최근 알게 된 앱 중 제일신기한거 같아요. 약간 얼리어답터 된 느낌??? 나중에 이걸로 일반 병원도 검색하고 예약할수 있음 좋겠어여. 만족스럽게 잘 써서 5점 드립니다~,5
약배달도 가능하고 진료도 가능하다니 너무 편리하네요. 서비스가 지속되길 바래요,4
사용자는 대기열을 한 곳에 등록하고 FIFO방식으로 대기가 빠진 선생님들께 배정을 하게 되면 어르신들도 쉽게 사용하실텐데 ..,1
일이늦게까지하는직업이라서아파도진료보기가쉽지않은대비대면진료가가능한게완전맘에들어요,5
비대면 진료 및 약배달 서비스 처음 해봤는데 굉장히 좋습니다 다만 진료 후 처방전까지는 진행이 빨랐는데 이후 약이 배달될때까지는 다소 시간이 걸리는것 같습니다 그 부분이 약간 아쉽고요..고객센터 통화는 매우 어렵네요ㄷ,5
요즘코로나로대면이꺼려졌는데~~비대면이라편리할거같네요~~약도처방받을수있고~~좋을거같애요,5
요즘같이 외출도 꺼려지는 상황에서 아프면 병원은 가야하는데 직접 가지 않고 안전하게 비대면 진료와 약까지 받을수 있어서 넘 편하고 좋은거 같아요 게다가 바쁜 직장인들은 병원 갈 시간도 없는경우도 있는데 요런 어플이 있다는거 참 감사하네요^^,5
요즘같은 코로나시국에는 진짜 유용한앱인거 같아요 비대면 진료에 약배달까지. 비록 배달되는건 아니지만 일하시는분들또한 사용하기좋겠어요 약국과 협의를 해야하겠지만.. 조만간 사용하게되길 바랍니다^^,4
너무 신기해요. 뭔가.. 상상속에 일이 현실이되는 느낌이네요!! ㅎㅎ 비대면이여서 바쁜현대인들에게 강추,5
최고입니다! 코로나확진되고 방치상태에 몸은 너무 아픈데 어플덕분에 침대에서 통화로 진료받고 약까지 무료배송 받았어요!! 대박나시길 바랍니다!!,5
코로나 시대에 비대면 진료와 처방을 받아볼수 있다니 요즘 필요한 서비스라서 너무 유용하게 사용할것 같아요 쉽고 간편하니까 모든 연령층이 쉽게 이용할수있을거같아요 ^_^,5
코로나시국에 비대면 진료 집으로 약 배송까지 넘 편하고 유용한 어플이네요 홈피도 깔끔하고 이용하기 쉽게 되어 있네요,5
"회사 반차안빼도되고, 전화 상담 의사들 약사들 모두 친절하고, 오남용없도록 관리도 잘해주네요, 교통비 이런거저런거 생각하면 오히려 비용도 더 싸요. 편리합니다. 자주 이용중.",5
완전 편리할것 같고 정말 저에겐 꼭 필요한 앱인것 같아요^^ 앱 설명도 잘 되어있어 사용도 수월해요!!,5
앱 추천 받아서 잘 사용하고 있어요 실시간 병원 검색부터 예약까지 이용하기도 편리하고 시간 절약이 되어서 좋아요,5
이런 코로나19 시대에 비대면 진료에 처방을 퀵으로 받아볼수 있다니 참 세상이 많이 좋아지고 편해지는것 같습니다. 시스템 잘 돌아갈수 있도록 계속 힘써주세요. 좋아요!,5
요즘같은 코로나시대에는 이런앱이 유용한거 같아요 비대면에 약배달까지.. 너무 좋은앱을 알게되어 기분 좋아요,4
아직은 사용방법 숙지중. 기발한 앱인거 같아요 급하게 필요할때 유용할것 같아요. 아기가 있다보니 갑자기 아플땐 발동동인데.. 좋은 앱 감사합니다,4
요즘같이 코로나 어려운 시기에 이렇게 진료를 받을 수 있는 앱이 있어서 좋은 것같습니다. 많은 지인들에게 추천해주고 싶네요.,5
직장인에게 필수 어플인거 같아요~! 아픈거도 서러운데 눈치보며 병원갈 필요없이 편리하게 이용할 수 있어요~!!,5
"직접 방문 없이 진료를보고, 약을 탈 수 있는 시스템이 너무 신박하고 미래지향적이어서 편리하고 좋아요.",5
이런 어플이 있다니~~비대면이라 편리하네요 앞으로도 계속 업데이트 되면 좋을듯해요,5
와우 대박ㅋㅋ이런 기능있는지 첨알았어요~진짜 엄청 편리하고 요긴한 앱인거같아요! 자주애용할거같아 강추합니다^^ 별다섯개^^♡,5
병원하고 약국 접근성이 떨어지는 지역인데 새벽배송 가능해서 너무 놀랐어요..!! 최고예요 ㅠ ㅠ,5
회사때문에 병원 가기가 힘든데 무척 잘 쓰고 있어요!! 너무 편하고 편하고 편합니다 ㅠㅠ 직장인 필수앱 ㅋㅋㅋ,5
"코로나로 아파서 꼼짝도 못할때 정말 유용했어요. 그 뒤로도 위경련있을때도, 아이가 먹던 비염약이 갑자기 떨어졌을때도 꾸준히 이용하고있습니다.",5
급한데 병원갈 시간은 없고 할때 아주 유용한 어플인거 같습니다. 좀 더 많은 지역으로 확대될 수 있었으면 좋겠습니다,5
이용하기까지가 넘나 빡센데 이용하고 나면 만족스럽습니다. 플랫폼의 선한 영향력인 듯해요.,4
닥터나우 친구추천으로 경험해 봤는데 너무 심플하고 의료지식이 없는 저에게 많은 도움이 되고 실생활에도 도움을 받을것같아요!너무 좋아요!,5
이렇게 쉽고 편하게 진료 받으니 정말 좋네요 천천히 묻고 답 듣고 배송까지... 코로나때에 더할 나위없이 필요하고 고맙네요,5
"사랑해요 닥터나우. 덕분에 매번 탈모약 받으러 병원,약국 가는 번거러움이 싹 사라졌어요. 진짜 병원,약국 직접 가는 동안 왜 배달 같은건 안될까.. 하면서 계속 생각만 했었는데,,,ㅠ 이렇게 나와주시니 너무 감사합니다. 앞으로 평생 이용할게요",5
비대면 진료와 언택트 시기에 맞춰서 꼭 필요한 유용한 앱인거 같아요 앞으로 계속 업데이트 되면서 국민앱으로 자리잡았으면 해요,5
흐엉... 처방전이 잘 전달되지 않는 것 같아요... 어플 화면도 커졌다 작아졌다 하구요...!,3
코로나시대에 맞게 비대면 진료하고 약까지 받을 수 있어서 간단한 진료에 참 유용한 서비스에요.,5
너~~무 편리하고 좋음.. 코로나 단계가 낮아져도 비대면진료 꼭 지속되었으면 함,5
비대면 진료 코로나 자가 격리중인 경우 아프기도하고 나가지도못하는데요 너무 감사하게 진료가 가능해서 너무 좋아요,5
애기랑 나갈수없어서 쉬는날 가야하나했는데 문득 예전에 광고가 생각나서 검색후 이용하게되었어요 왠걸 너무 편리하고 좋아요ㅜㅜ 덕분에 약 하루바르고 나았네요 감사합니다 비대면진료만세!,5
너무좋은어플이에요 내위치 기반해서 병원검색 가능하면 더더 좋을듯 싶습니다 유용하게 너무나 큰도움받았습니다,5
필요했던 앱이 오픈했네요. 단순한 진료도 요즘은 눈치보여서 자주 못가겠더라고요. 자주 이용할 것 같네요,5
너무 좋음 진짜 이앱 깔고난뒤로 진료도 간편하고 비대면으로 약 배달 받을수있어서 너무 좋다. !! 위치 설정도 되어있어서 가까운 병원 아는 선생님께 진료받을수있고 짱짱,5
위치 켜져있는데..주소도 등록되어있고 그주소 선택했는데 왜 인식을 못하고 다른지역병원만 나오냐고....바로삭제 각 이네,1
"아플때 집에서도, 전화로 의사 분에게 비대면으로 진료받고, 약도 배송받을수 있어서, 너무 편리합니다",4
원격진료에 약까지 비대면으로 배달을 해준다니 코로나시대에 제일 유용한 앱인것 같아요. 너무 좋은 앱이네요. 아이들 가기힘들때 좋을것 같아요.,5
직장인들이 아플때 업무가 많으면 정말 답이 없는데 이앱을 쓰면 빠른 시간내에 약처방을 받아볼수가 있엇니 좋은것같아요,5
약 배송까지 되는점이 너무 편하고 좋은 것 같아요! 약만 받을 경우에 어플 사용하면 간단하고 좋을것같습니다:),5
소대원들 챙길 때 코로나 걱정없이 민간외진이 가능해서 좋을 거 같아요. 다만 안과가 없는게 아쉽습니다.,5
결제방법이 카드결제만 가능하던데 계좌라던지 다양한방법으로 하게 해주세요 카드비번 몇번 틀려서 할 수있는 결제수단이 없어요ㅜ,4
가끔씩 약사러가기 귀찮을때도 있고 병원가기 민망한경우도 있는데 진짜 획기적인 앱인것 같아요!,5
정말 비대면시대에 딱 필요한 어플인 것 같아요~다양한곳에서 진료를 보면 좋겠어요~특히 피부질환나 간단한 감기 정도는 병원서 기다리는 시간이 힘든데~이렇게라도 진료받을 수 있어 너무 좋고 약배송까지 받을 수있다니 정말 대단한 것 같아요~ 많이 알려지면 좋겠습니다~^^,5
원격진료 가능하니 편하고 시간절약되네요~ 좋아요 종종 이용할게요,4
요즘 비대면으로 할 수 있는 것들이 많아져서 참 편리한 것 같아요 이제는 비대면 진료에 약까지 배송해주니 너무 좋습니다~,5
약 배달이 종종 불편할 수 있지만 비대면 진료 만으로도 가치있는 앱이라 생각합니다. 친절한 의료진에 좋은 서비스 감사합니다,5
오 추천받아서 깔아보게됐는데 정말 편리할거같네요 요즘 시대가 정말 좋아진걸 다시한번.느낍니다^^ 앱관리 앞으로도 잘해주시길부탁드려용,5
코로나 시기에 좋은 앱인거 같아요. 휴일이나 저녁에도 이용할수있고 가족들꺼 대리접수도 할 수 있어서 좋은 어플같아요.,5
너무 편리한 서비스네요. 시간도 아끼고 이동의 불편함도 없애고 이 시대에 꼭 필요한 서비스에요.,5
너무 편리하고 유용한 기능이 많아서 정말 좋네요:)♡ 앞으로도 자주 이용하고 많이 응원하겠습니다!🥰,5
피부약을 급하게 받아야 하는 상황이 생겼는데 병원에 가기 여의치 않아서 닥터나우 앱을 깔게 되었습니다. 전화로 비대면 진료를 하고 퀵으로 받기를 선택했더니 한두 시간만에 약을 받을 수 있었어요. 그 외에도 장기 복용해야 하는 피지조절제 등을 처방받기 아주 좋습니다. 택배 배송은 비용도 저렴하고 병원 왔다갔다 하는 수고도 덜 수 있어서 훨씬 경제적이에요. 다만 짧은 시간 내에 제한적으로 진료를 볼 수 있기 때문에 본인이 어떤 약이 필요한지 정확히 아는 분이 사용하시는 게 가장 좋은 것 같아요.,5
우연히 검색하다 알게 된 앱인데 굉장히 편리해보여요 비대면 진료가 가능하다는게 좋습니다 코로나때문에 혼자 병원가는것도 망설여지는데 아이들까지 있다보니 더 가기 힘들거든요 편리한 앱이 생겨서 좋아요 가입도 간편하고 보기도 깔끔해요,5
거리순으로 병원이 나오는것도 편하고 리뷰도 도움이 됩니다. 다른 병원앱보다 편하네요,5
"짱편함. 비대면 진료 하는데는 좀 있는거 같은데,, 약 배달은 하는데가 거의 없었는데 진짜 신세계네요. 감사합니다 ㅋㅋㅋ",5
요즘 시대에 정말 필요한 어플이예요 코로나로 병원가는거도 걱정시대인데 안전하고 편리하게 사용할수있어요,5
비대면으로 시간 제약 없이 진료를 볼 수 있는 점이 편리하고 좋았고 약 배달 같은 경우는 아직 일부 지역 말고는 활성화가 잘 안된 듯 하지만 나중에는 어떨지 기대가 되네요,5
정말 이런 어플이 만들어져서 얼마나 다행인지 모르겠어요! 급할 때 편리하게 사용될 수 있어서 많은 분들이 더 알게돼서 많이 사용하셨으면 좋겠어요!!!!!!,5
안과전문의가 부족한거같아요 홍보가 더 많이돼서 진료볼수있는곳이 많아졌으면좋겠어요~!! 전화말고 채팅으로도 진료가 가능했으면 좋을거같아요,4
아픈데 병원에 갈수있는 상황이 아니라면 정말 유용하게 사용될먼한 앱이네요 수도권 외에도 사용할수 있는곳이 많이 있었으면 좋겠어요,5
코로나진료 진료받기 너무 힘들어요. 진료의뢰서 작성하는중 대기초과가 제일 어이가 없는듯요. 작성중인 환자가 완료되어야 하는게 맞지싶은데 검색도 진료가능 순으로도 검색되도록 해주시면 좋을듯오ㅡ,3
비대면의료 활성화에 큰도움이 될 어플입니다. 직접 가서 대기하며 시간낭비를 하지 않아도되고 전문분야 의사선생님들을 선택할 수 있어 환자들과 의료진에게 매우 효율적임. 더 많은 병의원이 등록하여 가까운 지역에서 활용할 수 있길 바랍니다.,5
"현재는 걷기로만 사용중인데, 어떤 앱보다 포인트가 많은 것 같아요. 운동도 하고 건강도 챙기고 아주 좋아요.",5
비대면이 일상이 되어가는 요즘같은 시기에 적절한 어플인것같아요! 더 많이 알려지면 좋겠어요!,5
"증상, 과별로 진료를 볼 수 있으며, 근처 약국까지도 확인해볼 수 있어 너무 좋아요. 약 무료 배달 서비스도 있어 개이득이에요.",5
앱을 깔면서 상세히 보니 언택트시대에 꼭 필요한 앱인것 같아요. 계절적으로도 노약자들이 있는 가정엔 배달까지 된다니 너무 유용할거 같아요 단지 배달시간이 하루이틀정도 소요된다니 시간적으로 단축되고 (신속함) 그리고 더많은 의료진들이 확보가 되었으면 좋겠단 생각이 드네요 번창하시길 바랍니다,4
코로나 시대에 아이가 있어 매번 병원가기 힘들었는데 비대면이라 너무 좋습니다. 배달까지.. 이젠 약도 배달해 준다니 정말 편리함을 주는 앱입니다,5
요즘같은 시기에 필요한 어플이에요 사용도 편하고 빠르고 보기도 편해요,5
내가 이동하기 어렵고 구급차를 부를 만큼 위급위중하진 않은 상황에서 사용하기에 딱 좋은 어플입니다.,5
약배달 서비스라니 너무 신기하네요^^ 아이들 아프고 약국 가기힘들때 이용하면 너무 편리할 것같아요 비상대비로 완전 추천합니다^^,5
이용해보니 친절하고 설명도 쉽게 해주시고 빠른 배송으로 약도 받았습니다 ㅎㅎ너무 좋은 어플이에요^^,5
정말 편리한것 같습니다 코로나 시대에 비대면으로 계속 사용 하는게 나올거같은데 사용하기 편하게되어있네요,5
"평일에도 시간,장소 상관없이 진료받을수 있고 약도 택배로 간편하게 배송받을수있어서 넘 편해요! 자주 애용하는 닥터나우!",5
병원갈 시간이 없거나 거동이 어려운 분들에게 꼭 필요한 앱이예요 더 많은 지역에서 언제든지 약을 받아볼 수 있도록 서비스가 확대되길 바라요,5
바쁜 직장인들에게 편리한 앱인듯 싶습니다 괜찮은 아이디어가 결합된 좋은 앱은 삶을 풍족하게 해줄수 있을거 같네요,4
요즘같이 비대면이 필수인 시기에 닥터나우는 꼭 필요한 서비스 같습니다. 비대면 진료에 약배송까지 가능하니 이용도가 높을 것 같습니다.,5
코로나 비대면 진료 신청하려는데 매번 주민번호 뒷자리만 치다가 예약 다참. 주민번호 뒷자리 치면 증상도 써야함. 필수 아니라고 돼 있는데 안적으면 버튼 못누름. 사진도 첨부해야하는데 그거 다 하다가 예약 다 참. 다른 새끼들은 핵을 쓰는지 이걸 5초 안에 하나봄.,1
비대면진료는 생소해서 반신반의 했는데 왜 다들 리뷰가 좋은지 알것 같다. 의사선생님도 친절하고 집에서 진료받는다는 것 뿐이지 병원진료랑 다를게 없음 ㅋㅋㅋㅋㅋ 아플 때 자주 써야지,5
늦은시간이나 외출어려울때 위급한일 생길때 꼭필요한앱이 생겨서 너무 좋아요 종종이용 계획입니다^^,5
"우연히 알게 되었는데 이런것도 있었구나하고 좋아서 앱 설치하였더니, 정작 원하는 병원은 나오지도 않고 지도맵에 들어갔더니 이전으로 이동하지 않아서 종료도 않되고ᆢ좋은마음 잠시 였네요ㅎ;;",1
편리하게 잘 사용중입니다. 직접 병원에 가지 않아도 진료 및 약 처방을 받아 배송까지 받을 수있어 너무 편리합니다,5
닥터나우 앱 편리하게 사용하고 있어요. 비대면 진료 위한 앱 앞으로도 발전이 기대됩니다.,5
시간이 없는 직장이에게 딱 좋은 앱입니다 간단한 증상은 비대면으로 진료까지 가능하고 배달까지 가능하다니~,5
4살 아이가 있는 워킹맘이에요. 얼마전에 아기 두드러기때문에 사용했는데 정말 큰 도움 받았어요 주변에도 많이 소문내고있어요.,5
비대면 진료에 약 배달이라니 요즘 시대에 넘 필요한 서비스인 것 같아요~!! 병원 대기 긴 거 너무 싫은데 간단한 증상은 이 어플 자주 이용할 것 같아요,5
"병원에 진료받으러 가기도 꺼려지는 요즘 정말 유용한 앱 인것 같습니다. 비대면인데다가 진료시간도 구애받지 않고, 무엇보다 병원갈 시간을 못 맞추는 직장인들에게는 정말 편리한것 같아요.이런 좋은 기능의 앱들이 더 많이 생기면 좋겠습니다.",5
바뻐서 병원을 못가거나 집에있을때 부득이하게 나가기 어려운 부분이 많은데 약배달이 되니 너무편하게 이용할 수 있어 너무 좋은거 같아요,5
너무 좋아 계속 주변에 추천합니다. 근데 이번에는 어플 내오류로 접수가 계속안되요. 지웠다가 깔았는데도요ㅜ 주민번호 뒷자리 입력란에 제일 앞자리를 제외하고 6개만 치니 됬네요.. 그리고 약국을 이름이나 주소로 그때그때 검색해서 하는게 좋을것같아요. 주소를 정확히 입력했는데도 주위 약국이 다 검색되서 원하는 약국을 못찾았어요.결국 처방전 직접 받아서 제가 따로 방문했습니다ㅜㅜ,3
진료받으러 갈 시간내기 어려웠는데 간단히 처방만 받으면 되는 부분을 전화로 쉽게 해결할 수 있어서 좋았습니다. 직장인들에게 너무 소중한 어플!!!,5
"비대면으로 약을 처방받을수 있는것이 좋은것 같습니다. 앞으로도 편리한 시스템 유지, 관리 부탁드려요!!",5
겨우겨우 접수하면 몇십분뒤 이유없이 접수취소 무한반복 극혐이네요 바로최소되면 다른의사라도 찾아볼텐데 한참기다리다 취소되면 어쩌라고요 안그래도 아픈데 더 스트레스받아요 쓰레기어플,1
코로나로 많은게 바꼈는데 비대면으로 하니 편리한 어플 같아요 앞으로 자주 이용할것 같아요,5
심플합니다 알아보기 찾기 쉽게 되어있어요 복잡한앱이 아니라서 마음에듬,5
새로운 시대의 만남입니다. 간결하고 그리고 정확하며 편리합니다. 좋은 앱 개발해주셔서 감사합니다,5
생각보다 빠르고 친절하고 코로나때문에 힘들엇는데 도움받았습니다. 이벤트로 첫 퀵배송무료도 너무 만족스럽네요,5
이렇게 좋은 앱이 있는지몰랐네요~ 병원갈시간 없는 사람들에게유용하고 늦은시간에도 이용가능하니 어찌 사용하지 않을수가 있겠어요~ 병원이나 약국 끝난시간에도 연계가 잘 되어서 좋은 서비스 원할하게 받으면 좋겠어요~^^ 이런앱 만들어주셔서 감사합니다~,5
뉴스에서 봤는데 비대면 진료 너무너무 좋은거같아요 이시국에!! 좀 더 사용가능 지역이 확대됐으면 좋겠네요!,5
직장맘이라서 늘바빠서 병원약국잘못다니는데 너무편리하고 좋으네요.앱사용도 편하게되있어요.,5
아파도 부축받거나 챙김받기 힘든 1인 가정에는 정말 좋은 앱 같아요. 비대면 진료에 집에서 약까지 받아볼 수 있다니 세상 참 많이 좋아졌다 싶습니다. 자주 이용할게요!,4
우와 코로나 시국에 약배달 서비스라니 정말 좋은 서비스인 것 같아요. 그리고 앱 접근성도 너무 좋아요.,5
비대면으로 약처방 까지 받는다는 메리트는 좋으나 아직 개선되야할 부분이 많이 보인다 계속 발전하길 바랍니다,3
약국은 많이 있지만 정말 아플때는 나가지도 못할때가 있는데 이제는 비대면 진료와 약도 배달시킬 수 있다니 최고앱이네요.,5
약이 배달되는 시대라니 한발짝 더 의료 선진국이 되었다고 생각합니다~ 개발진 여러분 고맙습니다!!! 요즘같은 시대에 꼭 필요하다고 생각합니다,5
아이가 자가격리로 외부로 나가지못할때 원격진료 + 약국전송 + 배달 이 편리하고 큰 도움이 되었습니다,5
대박...!!!! 깔아서 사용해봤더니 넘 신기해용! 비대면 진료도 받을 수 있고 약도 비대면으로 받을수 있다니 짱!!!,5
급할때 아이가 움직일수 없을때 너무나 유용한 앱이에요 약까지 배달되서 이보다 더 좋을 수가 없어요 강추합니다,5
약 배달 및 24시간 비대면 진료 서비스 그리고 결제 카드 관리가 편리한게 정말 좋은 앱이네요. 앞으로 많이 이용할께요.,5
바빠서 진료받기 어려울 때 유용하게 쓸 수 있습니다. 약도 배달이 되어서 굳이 따로 시간 내지 않아도 되는게 좋네요.,5
"원격으로 진료를 받을 수 있으니 정말 편한 앱입니다, 진료는 물론 약도 받을 수 있네요~ 좋습니다",5
너무 편리하고 멀리있는 병원가기 힘들때 정말 유용하네요. 앞으로도 계속 좋은 업데이트 부탁드려요^^,5
거동 불편하거나 멀리 가기 힘들때 소소한 질병은 원격진료받고 약처방받기 편리하겠어요. 응원합니다.,5
만보 채웠는데 갑자기 로그인 오류나서 지웠다가 다시 설치했더니 걸음수 0 떠서 포인트 못받았습니다.. 오류나지말라고,3
집문앞까지 약배달~너무 편리하네요. 주치의와도 연결되면 참 좋겠어요. 화이팅.,5
다 좋은데 약국선택에서 계속 내부오류가 발생하네요. 결국 약국선택없이 자동으로 지정약국이 할당되었는데 안내가 부족해서 헛갈렸어요,4
비대면진료에 약배송까지 된다니.. 요즘시국에 유용한 어플이네요. 앞으로 많이 쓰일거같아요,5
손쉽게 병원 약국을 찾을 수 있어서 너무 편리했습니다. 다만 숨어있는 병원 약국도 상세하게 나왔으면 좋겠습니다,5
비대면이 절실한 시기에 딱맞는 어플인것같아요 특히 피부질환 이용이 좋겠습니다,5
바쁘거나 꼭 필요한 사람들에게 유용한 어플이나 아직 개선해야 할점이 많은 것 같습니다~ 좀더 개선된다면 좋은 어플이 될 것 같아요,4
약이 배달까지 된다니 깜짝놀랐다. 너무나 유용한 앱이다. 어르신들한테는 더욱 더 필수이니 사용법 익히셔서 많이 활용하셨으면 좋겠다,5
원래 가던 병원이 있는데 대기시간이 너무길어서 ㅠ 일하다 도중에 나가는게 좀 곤란 하거든요 이런 부분을 보완해주는 앱이라 가끔씩 이용할듯 싶네요,5
"요즘 비대면 진료앱이 꽤 나오는군요. 소비자 입장에서는 참 좋아요, 소화기가 안좋아서 병원가야지 가야지 하는데 바빠서 못가는 저같은 귀차니즘같은 경우엔 더더욱요^^",5
코로나시국에 병원이나 의사쌤 만나는것도 좀 꺼려질때도 있는데 간편하고 편리하게 해결해서 좋습니다.,4
추천해주신분께 그랜절 박습니다. 비대면진료가 필요하거나 주말진료병원 찾는분들께 너무 유용할것 같아요,5
평소에 병원 갈 시간이 없을때 정말 유용한 것 같아요. 비대면 진료와 배달 까지 앞으로 자주 사용할게요!!,5
비대면 시대에 맞는 어플이여서 좋아요. 갑자기 어디 아플때 빠르게 진찰받을 수 있을거 같네요. 너무 좋아요.,5
앱으로 약을 배달시킬수있어서 신기하고 편리합니다. 앱 이용하기도 간단하고 좋아요,5
주변에서 유용하다고 얘기해서 다운받고 잘사용하고있습니다 증상별로 병원검색이 참 좋네요^^,4
"너무나 친절하시고 편하게 진료받고, 카드등록으로 알아서 결제하시고, 약도 무료배송으로 보내주시니 이 앱을 사용안하면 바부..랍니다ㅎㅎ 최고의 앱이네요~~ 처방전도 사진으로 보여주고 처방약 설명도 따로 보여주니 너무 좋습니다!",5
어플완전 초보자도 사용하기 쉽게해놧네요ㅋㅋㅋ 덕택에 진료쉽게받고 약도받아갑니다 코로나라 대면진료솔직히불안하고 나가기귀찮은데 너무도움되는 어플인듯,5
코로나로 비대면으로 사용 할수 있어 너무 좋습니다 아프거나 나가기힘들때 쓰면 좋을것같아요 편리합니다,5
앱 개발하신 분이랑 참여해주시는 병원들 다 너무 감사합니다. 정말 최고네요. 입덧으로 고생중에 비대면진료로 입덧약을 받게 되었습니다. 정말 너무 최고에요,5
비대면진료여서 안전하고 병원을 당장 못가는 상황이여도 빠르게 진료받을수 있어서 편리하고 좋아요,5
굉장히 만족스러워요.비대면시대에 빛을 발하는 어플이네요.몸이 아파서 거동 못하거나 1인가구에게는 아주 유용합니다,5
"비대면진료도 좋고, 급할때 혹시나해서 이용해봤는데 대단히 만족하고있어서 자주애용하려구용",5
요즘같은 시기에 아무래도 병원 방문이 꺼려지는데 간단한 진료와 약까지 한번에 해결할 수 있어서 너무 좋은것 같아요!,5
증상별로 알기쉽게 정리가 되어있고 UI도 깔끔해서 사용하기가 편리합니디,5
"만보기 기능 권한 해제해도, 하루 지나면 다시 활성화되네요. 어플 삭제합니다.",1
앱 사용도 간편하고 약배달이 가능하다는 것 자체가 넘넘 신기하네요~ 도움이 많이 되었어요!!!!,5
원격진료에 약배달도 되고 진료기록까지 볼수 있어서 완전 편할 거 같아요!!,5
"이런앱이있다는거처음알았어요.비대면진료와약배달.정말편할거같아요..병원갈있있을때,편하게해봐야겠네요~",5
비대면 진료에 약 배달이라니 어떤 식으로 진행되는 건가 궁금해서 깔아봤는데 괜찮은 것 같아요 더군다나 요즘같은 시국에 더욱 유용하고요!!,5
엄청 편리해요~~!! 약 배달 서비스 매우 유익한것같습니다. 주변에도 어플 공유하려구요!!,5
코로나 시국에 유용한 앱같아요~ 하지만 배달가능한 곳이 넘 작아서 더 많아졌음 좋겠어요!,3
진료대기하는 사이 인원이 차버리는 상황 반복... 취소하지 말고 계속 될때까지 클릭하니 30분만에 접수 성공했습니다.,4
"코로나 시국에 비대면 진료를 받을 수 있어서 안심 되고, 약도 배송이 되는 부분이 편합니다. 강추입니다",5
"저녁에 화상으로 긴급하게 심한건지 치료방법 위해 이용했는데, 넘 좋네요~ 종종 이용하게 될거 같아요~",5
아이때문에 병원에 가기 힘든상황이나 민감한 진료를 보고싶을때 비대면으로 진료받을수있어서 좋은거같아요. 가벼운증상은 간단히 진료받고 큰병이 의심되면 진료 후 직접병원에 가볼수 있다는 점이 좋아요!,5
"진료부터 약배달까지 한번에 되니 너무 편하고 좋아요. 아이가 아플때 정신 없고, 내 몸이 아플때 힘든데 닥터나우의 서비스는 정말 최고네요. 감사합니다❤",5
원격진료란 먼미래 얘기인줄 알았는데 너무 좋습니다. 편하고 자주 건강챙길수 있어 감사하네요~,5
